formatted_address,latitude,longitude,google_place_id,input_string
Baniyas Rd - DeiraAl Rigga - Dubai - United Arab Emirates,25.266287,55.3084796,ChIJWd2bJc1cXz4RwI0Z3hL-z_A,"RUFI TWIN TOWER B Al Hebiah Fourth Dubai , UAE"
Al Sufouh 1 - Dubai - United Arab Emirates,25.1330986,55.183466,ChIJWUREIVVqXz4Rdpwi6w3vHao,"iDubai Madinat Dubai Almelaheyah Dubai , UAE"
Jebel Ali Dubai - توسعة منطقة جبل علي الحرة - دبي - United Arab Emirates,24.969116,55.088389,ChIJs2LMhJwNXz4RGJzKqS4vVB0,"SUBERBIA C Jabal Ali Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"THE PLAZA A Al Barsha South Fourth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"THE PLAZA B Al Barsha South Fourth Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Building 8 Wadi Al Safa 7 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Building 9 Wadi Al Safa 7 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Building 4 Wadi Al Safa 7 Dubai , UAE"
D90 - Al Satwa - Dubai - United Arab Emirates,25.225764,55.273194,ChIJYzZ4C_dCXz4R58xYYFgVCe8,"Building 5 Wadi Al Safa 7 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Building 6 Wadi Al Safa 7 Dubai , UAE"
D90 - Al Satwa - Dubai - United Arab Emirates,25.225764,55.273194,ChIJYzZ4C_dCXz4R58xYYFgVCe8,"Building 10B Wadi Al Safa 7 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Building 7 Wadi Al Safa 7 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Building 2 Wadi Al Safa 7 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Building 1 Wadi Al Safa 7 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Building 3 Wadi Al Safa 7 Dubai , UAE"
Al BarshaAl Barsha South - Dubai - United Arab Emirates,25.0764291,55.2314448,ChIJYb8tsJ5uXz4RNV4_QrJsnxY,"RELIANCE 7 Al Barsha South Fifth Dubai , UAE"
Business Bay - Dubai - United Arab Emirates,25.185472,55.2917298,ChIJUX_B79VpXz4RbNEYDQTT7Bg,"DAMAC TOWERS BY PARAMOUNT (B) Business Bay Dubai , UAE"
Business Bay - Dubai - United Arab Emirates,25.185472,55.2917298,ChIJUX_B79VpXz4RbNEYDQTT7Bg,"DAMAC TOWERS BY PARAMOUNT (A) Business Bay Dubai , UAE"
Business Bay - Dubai - United Arab Emirates,25.185472,55.2917298,ChIJUX_B79VpXz4RbNEYDQTT7Bg,"DAMAC TOWERS BY PARAMOUNT (C) Business Bay Dubai , UAE"
Business Bay - Dubai - United Arab Emirates,25.185472,55.2917298,ChIJUX_B79VpXz4RbNEYDQTT7Bg,"DAMAC TOWERS BY PARAMOUNT (D) Business Bay Dubai , UAE"
New Dubai Gate 2 - Cluster A - Jumeirah Lakes Towers - Dubai - United Arab Emirates,25.0656246,55.1376021,ChIJqcRTtbJsXz4RMApZ9tvuQMM,"DUBAI GATE 2 Al Thanyah Fifth Dubai , UAE"
Al JaddafJaddaf Waterfront - Dubai - United Arab Emirates,25.2303663,55.3372483,ChIJdUAqNmpdXz4ROgJCdtH5gmE,"MANAZEL AL KHOR Al Jadaf Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"Blvd Heights T1 Burj Khalifa Dubai , UAE"
1 Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.197197,55.2743764,ChIJS-JnijRDXz4R4rfO4QLlRf8,"Blvd Heights T2 Burj Khalifa Dubai , UAE"
Al Hebiah Third Panorama at DAMAC Hills - داماك هيلز - دبي - United Arab Emirates,25.0155804,55.2536325,ChIJRQ2RVNtxXz4RxqZSwf_LMhM,"DAMAC HILLS - GOLF PANORAMA - TOWER B Al Hebiah Third Dubai , UAE"
Al Hebiah Third Panorama at DAMAC Hills - داماك هيلز - دبي - United Arab Emirates,25.0155804,55.2536325,ChIJRQ2RVNtxXz4RxqZSwf_LMhM,"DAMAC HILLS - GOLF PANORAMA - TOWER A Al Hebiah Third Dubai , UAE"
"Al Barsha Road, Behind Mall of The Emirates Al Barsha 1 115557 - Al BarshaAl Barsha 1 - Dubai - United Arab Emirates",25.1146655,55.199478,ChIJUbEbHL5rXz4RHXtDQBCM9q8,"Dunes Lilac Al Barsha South Fifth Dubai , UAE"
21447 - Sheikh Mohammed bin Rashid Blvd - Downtown Dubai - Dubai - United Arab Emirates,25.2008886,55.2762557,ChIJA1mw3INCXz4Rz5b8gz5Ls_0,"The Address - The BLVD Burj Khalifa Dubai , UAE"
Crescent West - نخلة جميرا - دبي - United Arab Emirates,25.110732,55.109866,ChIJzYbEA-IUXz4RjxquK89vtkU,"Emerald Palace Kempinski Hotel Palm Jumeirah Dubai , UAE"
Downtown Dubai - Dubai - United Arab Emirates,25.200591,55.2745895,ChIJ9ad4QYFCXz4RyeIK22p1-6Y,"SHEFFIELD CLASSIQUE Hessyan First Dubai , UAE"
Street 10 - Al BarshaAl Barsha South - Dubai - United Arab Emirates,25.0942125,55.2275993,ChIJK8rIsaluXz4Rf0j9HuwKO8k,"Reliance 10 Al Barsha South Fourth Dubai , UAE"
Dubai - Dubai Sports City - Dubai - United Arab Emirates,25.039635,55.2039654,ChIJqSiaYcdtXz4RZAMgx2R_pF0,"GERMAN SPORTS TOWER 2 Al Hebiah Fourth Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"SEVENTH HEAVEN Wadi Al Safa 3 Dubai , UAE"
Dubai - Jumeirah Village - Dubai - United Arab Emirates,25.0536724,55.2130613,ChIJkwcrCc1tXz4RW2iZxFrOpTo,"GARDENIA 1&2 Al Barsha South Fourth Dubai , UAE"
Wind Tower 2 - Cluster B - Jumeirah Lakes Towers - Dubai - United Arab Emirates,25.0674005,55.1376504,ChIJo8_eUq1sXz4Rh9zkO1MmnuQ,"THE WIND TOWER II Al Thanyah Fifth Dubai , UAE"
Business Tower - Business Bay - Dubai - United Arab Emirates,25.1806607,55.2687319,ChIJWZjv6sxpXz4R7I3MI7AshtE,"BERLIN BUSINESS TOWER Wadi Al Safa 2 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"SHAKESPARE Wadi Al Safa 3 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"QUEEN SHEBA Wadi Al Safa 3 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"RAPUNZEL Wadi Al Safa 3 Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"PRODIGY 6 Al Barsha South Fourth Dubai , UAE"
Business Bay - Dubai - United Arab Emirates,25.1793923,55.2731838,ChIJV72lYDRoXz4RrSaGXWHXLNQ,"SOL BAY Business Bay Dubai , UAE"
Dubai - Dubai Sports City - Dubai - United Arab Emirates,25.0454526,55.2149131,ChIJ8263stptXz4RXEf_5dZsRwI,"Profile Residence Al Hebiah Fourth Dubai , UAE"
Dubai - International City - Dubai - United Arab Emirates,25.1673848,55.4035409,ChIJxXALyEphXz4RV3t9xWYhYC0,"INDIGO SPECTRUM 1 Al Warsan First Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"R081 Wadi Al Safa 2 Dubai , UAE"
Al BarshaAl Barsha South - Dubai - United Arab Emirates,25.0764291,55.2314448,ChIJYb8tsJ5uXz4RNV4_QrJsnxY,"Reliance 4 Al Barsha South Fifth Dubai , UAE"
"Sport City, European Building - مدينة دبي الرياضية - دبي - United Arab Emirates",25.0358428,55.2213283,ChIJw9ChkL5tXz4REp0lwZ5Qkt0,"CHESS TOWER Al Hebiah Fourth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"ECLIPSE TOWER Al Barsha South Fourth Dubai , UAE"
Al Jaddaf - Dubai - United Arab Emirates,25.216757,55.3309395,ChIJQ63b2_dnXz4ROKJJcBxCzI0,"NASTARAN TOWER Al Jadaf Dubai , UAE"
Dubai Sports City - Dubai - United Arab Emirates,25.0420272,55.2194416,ChIJ1ed0CdxtXz4RjQdwsWttfOE,"RUFI PARK VIEW Al Hebiah Fourth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"HAMPSTEAD RESIDENCES Al Barsha South Fourth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"CADI-1 Al Barsha South Fourth Dubai , UAE"
Dubai Marina - Dubai - United Arab Emirates,25.0845009,55.1492482,ChIJ7Q8O5llrXz4RscN0KgBw0TQ,"MARINA STAR Marsa Dubai Dubai , UAE"
Al Asayel St - Business Bay - Dubai - United Arab Emirates,25.1771662,55.270981,ChIJcb8jJDVoXz4RyC7KUH24PhY,"SAFEER TOWER 1 Business Bay Dubai , UAE"
Al BarshaAl Barsha South - Dubai - United Arab Emirates,25.0764291,55.2314448,ChIJYb8tsJ5uXz4RNV4_QrJsnxY,"Celestica Al Barsha South Fifth Dubai , UAE"
International CityWarsan 2 - Dubai - United Arab Emirates,25.1633458,55.4416234,ChIJrerQ09djXz4RUOIrnUYpHLQ,"Dream Square  Warsan Fourth Dubai , UAE"
Dubai - Dubai Silicon Oasis - Dubai - United Arab Emirates,25.1193612,55.3944085,ChIJEzn4gnFkXz4RZjBWQCherw4,"LA VISTA 5 Nadd Hessa Dubai , UAE"
Dubai - United Arab Emirates,25.2048493,55.2707828,ChIJRcbZaklDXz4RYlEphFBu5r0,"MONARCH RESIDENCY Hessyan Second Dubai , UAE"
Golf Vista Tower B at DAMAC Hills - داماك هيلز - دبي - United Arab Emirates,25.0169764,55.2526807,ChIJDS78j9xxXz4RUlrIEefP5EM,"DAMAC HILLS - GOLF VISTA - TOWER B Al Hebiah Third Dubai , UAE"
Golf Vista Tower B at DAMAC Hills - داماك هيلز - دبي - United Arab Emirates,25.0169764,55.2526807,ChIJDS78j9xxXz4RUlrIEefP5EM,"DAMAC HILLS - GOLF VISTA - TOWER A Al Hebiah Third Dubai , UAE"
International CityWarsan 2 - Dubai - United Arab Emirates,25.1633458,55.4416234,ChIJrerQ09djXz4RUOIrnUYpHLQ,"CAMBRIDGE Warsan Fourth Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"MAZAYA 17 Wadi Al Safa 2 Dubai , UAE"
Dubai - Liwan - Dubai - United Arab Emirates,25.1013589,55.3700518,ChIJq6oa3FlkXz4RWTyx5hCy6zY,"MAZAYA 32 Wadi Al Safa 2 Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"Mazaya 9 Wadi Al Safa 2 Dubai , UAE"
Al BarshaAl Barsha South - Dubai - United Arab Emirates,25.0764291,55.2314448,ChIJYb8tsJ5uXz4RNV4_QrJsnxY,"APEX SUITES Al Barsha South Fifth Dubai , UAE"
"Shop no. G01-B, Manhattan Towers, Next to Choithrams Supermarket - قرية جميرا - دبي - United Arab Emirates",25.0686889,55.2078213,ChIJ0wFnPTlsXz4RJ7KLDmcMqWI,"GORDION Al Barsha South Fourth Dubai , UAE"
Cayan Tower - Dubai Marina - Dubai - United Arab Emirates,25.0869437,55.1452575,ChIJv7UbGVFrXz4RDam3uDzwcmQ,"INFINITY TOWER Marsa Dubai Dubai , UAE"
Palm Jumeirah - The Palm Jumeirah - Dubai - United Arab Emirates,25.1108202,55.1399184,ChIJI2DBjy1rXz4RNMB3Vz6-KeI,"The Palm Hotel and Resort Palm Jumeirah Dubai , UAE"
Wadi Al Safa - Unnamed Rd - دبي - United Arab Emirates,25.0792907,55.2893947,ChIJV5ztqQtvXz4RpUwrydeV-b8,"ARABIAN CROWNE Wadi Al Safa 4 Dubai , UAE"
Dubai - Business Bay - Dubai - United Arab Emirates,25.1843104,55.284727,ChIJi0XA2jtoXz4Rwt1YUXX9Keo,"Moon Tower Business Bay Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDD003 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB009 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB011 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB003 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB017 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB007 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB012 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB016 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB001 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB010 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB006 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB005 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDD001 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDE002 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB013 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB015 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB008 Al Warsan First Dubai , UAE"
Warsan 1 St - Dubai - United Arab Emirates,25.1583539,55.4243304,ChIJr_-uUlxhXz4R_vCltuj9dsU,"LDB014 Al Warsan First Dubai , UAE"
Al BarshaAl Barsha South - Dubai - United Arab Emirates,25.0764291,55.2314448,ChIJYb8tsJ5uXz4RNV4_QrJsnxY,"Reliance 8 Al Barsha South Fifth Dubai , UAE"
"Sheikh Mohammed Bin Zayed Rd, Dubai Investment Park 1 Opp.Green Community - قرية المجتمع الخضراء - دبي - United Arab Emirates",25.0081604,55.1565546,ChIJAauOmZhdXz4R_4P3Di3BCRw,"C13 Dubai Investment Park First Dubai , UAE"
"Sheikh Mohammed Bin Zayed Rd, Dubai Investment Park 1 Opp.Green Community - قرية المجتمع الخضراء - دبي - United Arab Emirates",25.0081604,55.1565546,ChIJAauOmZhdXz4R_4P3Di3BCRw,"C12 Dubai Investment Park First Dubai , UAE"
Dubai Investments Park - Dubai - United Arab Emirates,24.9789814,55.1762197,ChIJ8ZC2sPRyXz4R0fkY0Q-Lg74,"C7 Dubai Investment Park First Dubai , UAE"
"Sheikh Mohammed Bin Zayed Rd, Dubai Investment Park 1 Opp.Green Community - قرية المجتمع الخضراء - دبي - United Arab Emirates",25.0081604,55.1565546,ChIJAauOmZhdXz4R_4P3Di3BCRw,"C8 Dubai Investment Park First Dubai , UAE"
"Sheikh Mohammed Bin Zayed Rd, Dubai Investment Park 1 Opp.Green Community - قرية المجتمع الخضراء - دبي - United Arab Emirates",25.0081604,55.1565546,ChIJAauOmZhdXz4R_4P3Di3BCRw,"H11 Dubai Investment Park First Dubai , UAE"
"Sheikh Mohammed Bin Zayed Rd, Dubai Investment Park 1 Opp.Green Community - قرية المجتمع الخضراء - دبي - United Arab Emirates",25.0081604,55.1565546,ChIJAauOmZhdXz4R_4P3Di3BCRw,"C10 Dubai Investment Park First Dubai , UAE"
Dubai Investments Park - Dubai - United Arab Emirates,24.9789814,55.1762197,ChIJ8ZC2sPRyXz4R0fkY0Q-Lg74,"C9 Dubai Investment Park First Dubai , UAE"
Dubai Investments Park - Dubai - United Arab Emirates,24.9789814,55.1762197,ChIJ8ZC2sPRyXz4R0fkY0Q-Lg74,"C14 Dubai Investment Park First Dubai , UAE"
Lazuward SW - Jumeirah Village - Dubai - United Arab Emirates,25.0541616,55.2069988,ChIJ6Xlt8g1tXz4RBJjVUbPwDA8,"FIVE at Jumeirah Village Circle Dubai Al Barsha South Fourth Dubai , UAE"
8 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1599744,55.2079226,ChIJeaQcuBVqXz4RJ4aKfRLo1n8,"MANARA 8 Hessyan First Dubai , UAE"
33 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590177,55.2099662,Ei4zMyBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QIQ,"AB MANARA 33_03 Hessyan First Dubai , UAE"
6 Al Manara Rd - Al Quoz - Dubai - United Arab Emirates,25.1459657,55.2289716,Ei02IEFsIE1hbmFyYSBSZCAtIER1YmFpIC0gVW5pdGVkIEFyYWIgRW1pcmF0ZXMiGhIYChQKEgnfHrUCgWlfPhFmjP7vUIcb2RAG,"MANARA 6 Hessyan First Dubai , UAE"
33 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590177,55.2099662,Ei4zMyBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QIQ,"AB MANARA 33_02 Hessyan First Dubai , UAE"
25 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1594428,55.2091895,ChIJL36f4RVqXz4RNfU3XcoTyp8,"AB MANARA 25_01 Hessyan First Dubai , UAE"
31 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590675,55.2098885,Ei4zMSBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QHw,"AB MANARA 31_05 Hessyan First Dubai , UAE"
31 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590675,55.2098885,Ei4zMSBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QHw,"AB MANARA 31_06 Hessyan First Dubai , UAE"
31 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590675,55.2098885,Ei4zMSBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QHw,"AB MANARA 31_04 Hessyan First Dubai , UAE"
31 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590675,55.2098885,Ei4zMSBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QHw,"AB Manara 31_3 Hessyan First Dubai , UAE"
5 Al Manara Rd - Al Quoz - Dubai - United Arab Emirates,25.1459898,55.2289348,Ei01IEFsIE1hbmFyYSBSZCAtIER1YmFpIC0gVW5pdGVkIEFyYWIgRW1pcmF0ZXMiGhIYChQKEgnfHrUCgWlfPhFmjP7vUIcb2RAF,"MANARA 5 Hessyan First Dubai , UAE"
33 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590177,55.2099662,Ei4zMyBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QIQ,"AB MANARA 33_01 Hessyan First Dubai , UAE"
31 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590675,55.2098885,Ei4zMSBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QHw,"AB Manara 31_1 Hessyan First Dubai , UAE"
7 Al Manara Rd - Al Quoz - Dubai - United Arab Emirates,25.1459416,55.2290083,Ei03IEFsIE1hbmFyYSBSZCAtIER1YmFpIC0gVW5pdGVkIEFyYWIgRW1pcmF0ZXMiGhIYChQKEgnfHrUCgWlfPhFmjP7vUIcb2RAH,"MANARA 7 Hessyan First Dubai , UAE"
Dubai - United Arab Emirates,25.2048493,55.2707828,ChIJRcbZaklDXz4RYlEphFBu5r0,"MANARA 3 Hessyan First Dubai , UAE"
25 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1594428,55.2091895,ChIJL36f4RVqXz4RNfU3XcoTyp8,"AB MANARA 25_05 Hessyan First Dubai , UAE"
25 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1594428,55.2091895,ChIJL36f4RVqXz4RNfU3XcoTyp8,"AB MANARA 25_04 Hessyan First Dubai , UAE"
25 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1594428,55.2091895,ChIJL36f4RVqXz4RNfU3XcoTyp8,"AB Manara 25_8 Hessyan First Dubai , UAE"
"Manara, Enoc 2 - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates",25.170378,55.216518,ChIJx5VZyRpqXz4Ri9j_PIPFrCk,"MANARA 2 Hessyan First Dubai , UAE"
"Manara, Enoc 1 - Umm SuqeimJumeirah 3 - Dubai - United Arab Emirates",25.170187,55.216137,ChIJqVJkthpqXz4RF7CdED9YviY,"MANARA 1 Hessyan First Dubai , UAE"
31 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1590675,55.2098885,Ei4zMSBBbCBNYW5hcmEgUmQgLSBEdWJhaSAtIFVuaXRlZCBBcmFiIEVtaXJhdGVzIhoSGAoUChIJL-IOBBZqXz4RMAbpjzeAh58QHw,"AB Manara 31_2 Hessyan First Dubai , UAE"
25 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1594428,55.2091895,ChIJL36f4RVqXz4RNfU3XcoTyp8,"AB MANARA 25_03 Hessyan First Dubai , UAE"
30 Al Manara Rd - Umm SuqeimUmm Suqeim 2 - Dubai - United Arab Emirates,25.1588357,55.2092969,ChIJQ1WS_RVqXz4RhkxFBknW3t0,"AB Manara 30_2 Hessyan First Dubai , UAE"
25 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1594428,55.2091895,ChIJL36f4RVqXz4RNfU3XcoTyp8,"AB MANARA 25_02 Hessyan First Dubai , UAE"
25 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1594428,55.2091895,ChIJL36f4RVqXz4RNfU3XcoTyp8,"AB MANARA 25_06 Hessyan First Dubai , UAE"
30 Al Manara Rd - Umm SuqeimUmm Suqeim 2 - Dubai - United Arab Emirates,25.1588357,55.2092969,ChIJQ1WS_RVqXz4RhkxFBknW3t0,"AB Manara 30_1 Hessyan First Dubai , UAE"
25 Al Manara Rd - Umm SuqeimUmm Suqeim 1 - Dubai - United Arab Emirates,25.1594428,55.2091895,ChIJL36f4RVqXz4RNfU3XcoTyp8,"AB MANARA 25_07 Hessyan First Dubai , UAE"
30 Al Manara Rd - Umm SuqeimUmm Suqeim 2 - Dubai - United Arab Emirates,25.1588357,55.2092969,ChIJQ1WS_RVqXz4RhkxFBknW3t0,"AB Manara 30_3 Hessyan First Dubai , UAE"
4 Al Manara Rd - Umm SuqeimUmm Suqeim 2 - Dubai - United Arab Emirates,25.1594351,55.2084757,ChIJH3zM6RVqXz4RqwOFPH9XdSk,"MANARA 4 Hessyan First Dubai , UAE"
Dubai Studio City - Dubai - United Arab Emirates,25.0420007,55.248477,ChIJZ99YLD5uXz4RJaZ1MGBiY-A,"GLITZ RESIDENCE 2 Al Hebiah Second Dubai , UAE"
